GeNeG_resource,Wikidata_resource,Matched_label
http://geneg.net/resource/Abdullah_Öcalan,https://www.wikidata.org/wiki/Q191530,Abdullah_Öcalan
http://geneg.net/resource/Haifa,https://www.wikidata.org/wiki/Q41621,Haifa
http://geneg.net/resource/Scharia,https://www.wikidata.org/wiki/Q482752,Scharia
http://geneg.net/resource/Europawahl,https://www.wikidata.org/wiki/Q1128324,Europawahl
http://geneg.net/resource/Ocean_Viking,https://www.wikidata.org/wiki/Q65710948,Ocean_Viking
http://geneg.net/resource/Polen,https://www.wikidata.org/wiki/Q36,Polen
http://geneg.net/resource/Sea-Watch,https://www.wikidata.org/wiki/Q20850693,Sea-Watch
http://geneg.net/resource/London,https://www.wikidata.org/wiki/Q84,London
http://geneg.net/resource/Haaretz,https://www.wikidata.org/wiki/Q216393,Haaretz
http://geneg.net/resource/Neuss,https://www.wikidata.org/wiki/Q2948,Neuss
http://geneg.net/resource/Alexandria_Ocasio-Cortez,https://www.wikidata.org/wiki/Q55223040,Alexandria_Ocasio-Cortez
http://geneg.net/resource/Flint,https://www.wikidata.org/wiki/Q490584,Flint
http://geneg.net/resource/Gemeinschaft_Unabhängiger_Staaten,https://www.wikidata.org/wiki/Q7779,Gemeinschaft_Unabhängiger_Staaten
http://geneg.net/resource/Gemeinsam_Retten,https://www.wikidata.org/wiki/Q80115645,Gemeinsam_Retten
http://geneg.net/resource/Journal,https://www.wikidata.org/wiki/Q49850,Journal
http://geneg.net/resource/Armin_Laschet,https://www.wikidata.org/wiki/Q78205,Armin_Laschet
http://geneg.net/resource/Wirecard,https://www.wikidata.org/wiki/Q587325,Wirecard
http://geneg.net/resource/Turin,https://www.wikidata.org/wiki/Q495,Turin
http://geneg.net/resource/Karine_Tuil,https://www.wikidata.org/wiki/Q3193319,Karine_Tuil
http://geneg.net/resource/Starbucks,https://www.wikidata.org/wiki/Q37158,Starbucks
http://geneg.net/resource/Deutsche,https://www.wikidata.org/wiki/Q42884,Deutsche
http://geneg.net/resource/König,https://www.wikidata.org/wiki/Q12097,König
http://geneg.net/resource/O'Rourke,https://www.wikidata.org/wiki/Q28800758,O'Rourke
http://geneg.net/resource/Thierry_Meyssan,https://www.wikidata.org/wiki/Q732928,Thierry_Meyssan
http://geneg.net/resource/Abbott,https://www.wikidata.org/wiki/Q306757,Abbott
http://geneg.net/resource/Pro_Asyl,https://www.wikidata.org/wiki/Q2111410,Pro_Asyl
http://geneg.net/resource/Stockholm,https://www.wikidata.org/wiki/Q1754,Stockholm
http://geneg.net/resource/Meseberg,https://www.wikidata.org/wiki/Q684703,Meseberg
http://geneg.net/resource/Deutschland,https://www.wikidata.org/wiki/Q183,Deutschland
http://geneg.net/resource/Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet
http://geneg.net/resource/Joachim_Kuhs,https://www.wikidata.org/wiki/Q64129385,Joachim_Kuhs
http://geneg.net/resource/Jens_Berger,https://www.wikidata.org/wiki/Q104817246,Jens_Berger
http://geneg.net/resource/Mailand,https://www.wikidata.org/wiki/Q490,Mailand
http://geneg.net/resource/Barry_Goldwater,https://www.wikidata.org/wiki/Q319129,Barry_Goldwater
http://geneg.net/resource/Paul_Ronzheimer,https://www.wikidata.org/wiki/Q47199975,Paul_Ronzheimer
http://geneg.net/resource/Chalifa_Haftar,https://www.wikidata.org/wiki/Q2298768,Chalifa_Haftar
http://geneg.net/resource/Wien,https://www.wikidata.org/wiki/Q1741,Wien
http://geneg.net/resource/Irak,https://www.wikidata.org/wiki/Q796,Irak
http://geneg.net/resource/De_Vries,https://www.wikidata.org/wiki/Q1180481,De_Vries
http://geneg.net/resource/Walter_Lübcke,https://www.wikidata.org/wiki/Q2545434,Walter_Lübcke
http://geneg.net/resource/So36,https://www.wikidata.org/wiki/Q561850,So36
http://geneg.net/resource/Freie_Syrische_Armee,https://www.wikidata.org/wiki/Q858819,Freie_Syrische_Armee
http://geneg.net/resource/Kairo,https://www.wikidata.org/wiki/Q85,Kairo
http://geneg.net/resource/Götz_Kubitschek,https://www.wikidata.org/wiki/Q1559892,Götz_Kubitschek
http://geneg.net/resource/Julian,https://www.wikidata.org/wiki/Q33941,Julian
http://geneg.net/resource/Walmart,https://www.wikidata.org/wiki/Q483551,Walmart
http://geneg.net/resource/Spanien,https://www.wikidata.org/wiki/Q29,Spanien
http://geneg.net/resource/Russenfeindlichkeit,https://www.wikidata.org/wiki/Q512990,Russenfeindlichkeit
http://geneg.net/resource/Der_Rechte_Rand,https://www.wikidata.org/wiki/Q1196416,Der_Rechte_Rand
http://geneg.net/resource/Katarina_Barley,https://www.wikidata.org/wiki/Q15117357,Katarina_Barley
http://geneg.net/resource/Heute-Journal,https://www.wikidata.org/wiki/Q885345,Heute-Journal
http://geneg.net/resource/Baschar_Al-Assad,https://www.wikidata.org/wiki/Q44329,Baschar_Al-Assad
http://geneg.net/resource/Eu,https://www.wikidata.org/wiki/Q211593,Eu
http://geneg.net/resource/Jupiter,https://www.wikidata.org/wiki/Q319,Jupiter
http://geneg.net/resource/Roma,https://www.wikidata.org/wiki/Q8060,Roma
http://geneg.net/resource/Wiesbaden,https://www.wikidata.org/wiki/Q1721,Wiesbaden
http://geneg.net/resource/M1,https://www.wikidata.org/wiki/Q1880894,M1
http://geneg.net/resource/Eni,https://www.wikidata.org/wiki/Q565594,Eni
http://geneg.net/resource/Staat,https://www.wikidata.org/wiki/Q7275,Staat
http://geneg.net/resource/Schengen,https://www.wikidata.org/wiki/Q183841,Schengen
http://geneg.net/resource/Partei_Des_Demokratischen_Sozialismus,https://www.wikidata.org/wiki/Q152554,Partei_Des_Demokratischen_Sozialismus
http://geneg.net/resource/Nouveau_Parti_Anticapitaliste,https://www.wikidata.org/wiki/Q1045425,Nouveau_Parti_Anticapitaliste
http://geneg.net/resource/Misrata,https://www.wikidata.org/wiki/Q131323,Misrata
http://geneg.net/resource/Chemnitz,https://www.wikidata.org/wiki/Q2795,Chemnitz
http://geneg.net/resource/Dscharabulus,https://www.wikidata.org/wiki/Q1149502,Dscharabulus
http://geneg.net/resource/Allianz_Für_Deutschland,https://www.wikidata.org/wiki/Q521030,Allianz_Für_Deutschland
http://geneg.net/resource/Infratest_Dimap,https://www.wikidata.org/wiki/Q1662680,Infratest_Dimap
http://geneg.net/resource/SWR_Aktuell,https://www.wikidata.org/wiki/Q56296863,SWR_Aktuell
http://geneg.net/resource/Ostdeutschland,https://www.wikidata.org/wiki/Q919721,Ostdeutschland
http://geneg.net/resource/Irma,https://www.wikidata.org/wiki/Q1672957,Irma
http://geneg.net/resource/Michael_Stürzenberger,https://www.wikidata.org/wiki/Q15712287,Michael_Stürzenberger
http://geneg.net/resource/Diakonie,https://www.wikidata.org/wiki/Q1208280,Diakonie
http://geneg.net/resource/Jugoslawien,https://www.wikidata.org/wiki/Q36704,Jugoslawien
http://geneg.net/resource/Detmold,https://www.wikidata.org/wiki/Q3922,Detmold
http://geneg.net/resource/Die_Zeitung,https://www.wikidata.org/wiki/Q1217753,Die_Zeitung
http://geneg.net/resource/Unteilbar,https://www.wikidata.org/wiki/Q96308948,Unteilbar
http://geneg.net/resource/Kreuztal,https://www.wikidata.org/wiki/Q5999,Kreuztal
http://geneg.net/resource/Max_Thoma,https://www.wikidata.org/wiki/Q21667361,Max_Thoma
http://geneg.net/resource/Jean_Asselborn,https://www.wikidata.org/wiki/Q58200,Jean_Asselborn
http://geneg.net/resource/Sea-Watch_3,https://www.wikidata.org/wiki/Q55382737,Sea-Watch_3
http://geneg.net/resource/Rt,https://www.wikidata.org/wiki/Q22868,Rt
http://geneg.net/resource/Europe,https://www.wikidata.org/wiki/Q185144,Europe
http://geneg.net/resource/Octavian_Ursu,https://www.wikidata.org/wiki/Q18334593,Octavian_Ursu
http://geneg.net/resource/American_Civil_Liberties_Union,https://www.wikidata.org/wiki/Q21637,American_Civil_Liberties_Union
http://geneg.net/resource/Davos,https://www.wikidata.org/wiki/Q68097,Davos
http://geneg.net/resource/Beto,https://www.wikidata.org/wiki/Q313955,Beto
http://geneg.net/resource/Die_Linke,https://www.wikidata.org/wiki/Q49764,Die_Linke
http://geneg.net/resource/Watch,https://www.wikidata.org/wiki/Q1946176,Watch
http://geneg.net/resource/Stuttgart,https://www.wikidata.org/wiki/Q1022,Stuttgart
http://geneg.net/resource/Boostedt,https://www.wikidata.org/wiki/Q554107,Boostedt
http://geneg.net/resource/Wir,https://www.wikidata.org/wiki/Q56000996,Wir
http://geneg.net/resource/Gaza,https://www.wikidata.org/wiki/Q47492,Gaza
http://geneg.net/resource/Tripolis,https://www.wikidata.org/wiki/Q3579,Tripolis
http://geneg.net/resource/Joseph_Wirth,https://www.wikidata.org/wiki/Q60150,Joseph_Wirth
http://geneg.net/resource/Facebook,https://www.wikidata.org/wiki/Q355,Facebook
http://geneg.net/resource/Büyükada,https://www.wikidata.org/wiki/Q989883,Büyükada
http://geneg.net/resource/Stephen_Bannon,https://www.wikidata.org/wiki/Q16146870,Stephen_Bannon
http://geneg.net/resource/Hainichen,https://www.wikidata.org/wiki/Q71123,Hainichen
http://geneg.net/resource/Heike_Hänsel,https://www.wikidata.org/wiki/Q1661616,Heike_Hänsel
http://geneg.net/resource/Robert_Koch-Institut,https://www.wikidata.org/wiki/Q679041,Robert_Koch-Institut
http://geneg.net/resource/Lausitz,https://www.wikidata.org/wiki/Q32530,Lausitz
http://geneg.net/resource/Jens_Spahn,https://www.wikidata.org/wiki/Q86294,Jens_Spahn
http://geneg.net/resource/Geert_Wilders,https://www.wikidata.org/wiki/Q105338,Geert_Wilders
http://geneg.net/resource/Brasilien,https://www.wikidata.org/wiki/Q155,Brasilien
http://geneg.net/resource/Bournemouth,https://www.wikidata.org/wiki/Q170478,Bournemouth
http://geneg.net/resource/Westend_Verlag,https://www.wikidata.org/wiki/Q1735714,Westend_Verlag
http://geneg.net/resource/G7,https://www.wikidata.org/wiki/Q1764511,G7
http://geneg.net/resource/Amerika,https://www.wikidata.org/wiki/Q828,Amerika
http://geneg.net/resource/Klasse_Gegen_Klasse,https://www.wikidata.org/wiki/Q65963858,Klasse_Gegen_Klasse
http://geneg.net/resource/Okwui_Enwezor,https://www.wikidata.org/wiki/Q522031,Okwui_Enwezor
http://geneg.net/resource/America_First,https://www.wikidata.org/wiki/Q28530590,America_First
http://geneg.net/resource/Politifact,https://www.wikidata.org/wiki/Q3394318,Politifact
http://geneg.net/resource/Iskander,https://www.wikidata.org/wiki/Q483042,Iskander
http://geneg.net/resource/Flickr,https://www.wikidata.org/wiki/Q103204,Flickr
http://geneg.net/resource/Reporter_Ohne_Grenzen,https://www.wikidata.org/wiki/Q154330,Reporter_Ohne_Grenzen
http://geneg.net/resource/Sarakeb,https://www.wikidata.org/wiki/Q1895761,Sarakeb
http://geneg.net/resource/Schwerin,https://www.wikidata.org/wiki/Q1709,Schwerin
http://geneg.net/resource/Aufstehen,https://www.wikidata.org/wiki/Q55935129,Aufstehen
http://geneg.net/resource/Nova,https://www.wikidata.org/wiki/Q6458,Nova
http://geneg.net/resource/ZDF,https://www.wikidata.org/wiki/Q48989,ZDF
http://geneg.net/resource/Norbert_Walter-Borjans,https://www.wikidata.org/wiki/Q1756734,Norbert_Walter-Borjans
http://geneg.net/resource/Deir_Ez-Zor,https://www.wikidata.org/wiki/Q239097,Deir_Ez-Zor
http://geneg.net/resource/Albuquerque,https://www.wikidata.org/wiki/Q34804,Albuquerque
http://geneg.net/resource/Alternative,https://www.wikidata.org/wiki/Q1695023,Alternative
http://geneg.net/resource/Abu_Bakr_Al-Baghdadi,https://www.wikidata.org/wiki/Q2821724,Abu_Bakr_Al-Baghdadi
http://geneg.net/resource/Julian_Assange,https://www.wikidata.org/wiki/Q360,Julian_Assange
http://geneg.net/resource/Unidad_Popular,https://www.wikidata.org/wiki/Q1279966,Unidad_Popular
http://geneg.net/resource/Franziskus,https://www.wikidata.org/wiki/Q450675,Franziskus
http://geneg.net/resource/Görlitz,https://www.wikidata.org/wiki/Q4077,Görlitz
http://geneg.net/resource/Exil,https://www.wikidata.org/wiki/Q188863,Exil
http://geneg.net/resource/Matteo_Salvini,https://www.wikidata.org/wiki/Q1055449,Matteo_Salvini
http://geneg.net/resource/Björn_Höcke,https://www.wikidata.org/wiki/Q18176756,Björn_Höcke
http://geneg.net/resource/Marcus_Franz,https://www.wikidata.org/wiki/Q41242295,Marcus_Franz
http://geneg.net/resource/Berlin,https://www.wikidata.org/wiki/Q64,Berlin
http://geneg.net/resource/Der_Spiegel,https://www.wikidata.org/wiki/Q131478,Der_Spiegel
http://geneg.net/resource/Charlottesville,https://www.wikidata.org/wiki/Q123766,Charlottesville
http://geneg.net/resource/Hongkong,https://www.wikidata.org/wiki/Q8646,Hongkong
http://geneg.net/resource/Seebrücke,https://www.wikidata.org/wiki/Q863454,Seebrücke
http://geneg.net/resource/Valletta,https://www.wikidata.org/wiki/Q23800,Valletta
http://geneg.net/resource/Venezuela,https://www.wikidata.org/wiki/Q717,Venezuela
http://geneg.net/resource/Tillschneider,https://www.wikidata.org/wiki/Q18334495,Tillschneider
http://geneg.net/resource/Roger_Stone,https://www.wikidata.org/wiki/Q7358961,Roger_Stone
http://geneg.net/resource/Der_Volkslehrer,https://www.wikidata.org/wiki/Q65931154,Der_Volkslehrer
http://geneg.net/resource/Bremen,https://www.wikidata.org/wiki/Q24879,Bremen
http://geneg.net/resource/Das,https://www.wikidata.org/wiki/Q1167106,Das
http://geneg.net/resource/Annette_Wilke,https://www.wikidata.org/wiki/Q566723,Annette_Wilke
http://geneg.net/resource/Scientists_for_Future,https://www.wikidata.org/wiki/Q69540542,Scientists_for_Future
http://geneg.net/resource/Afrika,https://www.wikidata.org/wiki/Q15,Afrika
http://geneg.net/resource/Isna,https://www.wikidata.org/wiki/Q1013115,Isna
http://geneg.net/resource/Boulogne-Sur-Mer,https://www.wikidata.org/wiki/Q81997,Boulogne-Sur-Mer
http://geneg.net/resource/Welt,https://www.wikidata.org/wiki/Q1959672,Welt
http://geneg.net/resource/Jakob,https://www.wikidata.org/wiki/Q289957,Jakob
http://geneg.net/resource/Ankara,https://www.wikidata.org/wiki/Q3640,Ankara
http://geneg.net/resource/Marco_Polo,https://www.wikidata.org/wiki/Q6101,Marco_Polo
http://geneg.net/resource/Roland_Tichy,https://www.wikidata.org/wiki/Q2163061,Roland_Tichy
http://geneg.net/resource/Ruptly,https://www.wikidata.org/wiki/Q16740826,Ruptly
http://geneg.net/resource/Luigi_Di_Maio,https://www.wikidata.org/wiki/Q13581225,Luigi_Di_Maio
http://geneg.net/resource/Stralsund,https://www.wikidata.org/wiki/Q4065,Stralsund
http://geneg.net/resource/Dublin,https://www.wikidata.org/wiki/Q1761,Dublin
http://geneg.net/resource/Meg_Wolitzer,https://www.wikidata.org/wiki/Q6808023,Meg_Wolitzer
http://geneg.net/resource/Manfred_Rouhs,https://www.wikidata.org/wiki/Q1889850,Manfred_Rouhs
http://geneg.net/resource/Göteborg,https://www.wikidata.org/wiki/Q25287,Göteborg
http://geneg.net/resource/Daniel_Günther,https://www.wikidata.org/wiki/Q969340,Daniel_Günther
http://geneg.net/resource/Samos,https://www.wikidata.org/wiki/Q156882,Samos
http://geneg.net/resource/Herbert_Kickl,https://www.wikidata.org/wiki/Q1395041,Herbert_Kickl
http://geneg.net/resource/Dresden,https://www.wikidata.org/wiki/Q1731,Dresden
http://geneg.net/resource/Combat_18,https://www.wikidata.org/wiki/Q937662,Combat_18
http://geneg.net/resource/Düsseldorf,https://www.wikidata.org/wiki/Q1718,Düsseldorf
http://geneg.net/resource/Reichersbeuern,https://www.wikidata.org/wiki/Q532923,Reichersbeuern
http://geneg.net/resource/Institut_Für_Staatspolitik,https://www.wikidata.org/wiki/Q1239986,Institut_Für_Staatspolitik
http://geneg.net/resource/Jusos,https://www.wikidata.org/wiki/Q690370,Jusos
http://geneg.net/resource/Zbigniew_Ziobro,https://www.wikidata.org/wiki/Q159472,Zbigniew_Ziobro
http://geneg.net/resource/Würzburg,https://www.wikidata.org/wiki/Q2999,Würzburg
http://geneg.net/resource/Italien,https://www.wikidata.org/wiki/Q38,Italien
http://geneg.net/resource/Syrien,https://www.wikidata.org/wiki/Q858,Syrien
http://geneg.net/resource/Jean-Marie_Le_Pen,https://www.wikidata.org/wiki/Q7177,Jean-Marie_Le_Pen
http://geneg.net/resource/Die_Getriebenen,https://www.wikidata.org/wiki/Q89884244,Die_Getriebenen
http://geneg.net/resource/Ahmed,https://www.wikidata.org/wiki/Q18607893,Ahmed
http://geneg.net/resource/Volker_Seitz,https://www.wikidata.org/wiki/Q2531287,Volker_Seitz
http://geneg.net/resource/Wolfgang_Ischinger,https://www.wikidata.org/wiki/Q177593,Wolfgang_Ischinger
http://geneg.net/resource/Pegida,https://www.wikidata.org/wiki/Q18609063,Pegida
http://geneg.net/resource/Kassel_Airport,https://www.wikidata.org/wiki/Q529143,Kassel_Airport
http://geneg.net/resource/Wissenschaftszentrum_Berlin_Für_Sozialforschung,https://www.wikidata.org/wiki/Q475602,Wissenschaftszentrum_Berlin_Für_Sozialforschung
http://geneg.net/resource/Oscar,https://www.wikidata.org/wiki/Q19020,Oscar
http://geneg.net/resource/Jörg_Meuthen,https://www.wikidata.org/wiki/Q15907132,Jörg_Meuthen
http://geneg.net/resource/Welt_Am_Sonntag,https://www.wikidata.org/wiki/Q194565,Welt_Am_Sonntag
http://geneg.net/resource/Stockholmer_Internationales_Friedensforschungsinstitut,https://www.wikidata.org/wiki/Q1140407,Stockholmer_Internationales_Friedensforschungsinstitut
http://geneg.net/resource/Kai_Ehlers,https://www.wikidata.org/wiki/Q1721290,Kai_Ehlers
http://geneg.net/resource/Leipzig,https://www.wikidata.org/wiki/Q2079,Leipzig
http://geneg.net/resource/Annegret_Kramp-Karrenbauer,https://www.wikidata.org/wiki/Q71359,Annegret_Kramp-Karrenbauer
http://geneg.net/resource/Lüneburg,https://www.wikidata.org/wiki/Q3920,Lüneburg
http://geneg.net/resource/Kopenhagen,https://www.wikidata.org/wiki/Q1748,Kopenhagen
http://geneg.net/resource/Konrad-Adenauer-Stiftung,https://www.wikidata.org/wiki/Q324555,Konrad-Adenauer-Stiftung
http://geneg.net/resource/Kirk_Douglas,https://www.wikidata.org/wiki/Q104027,Kirk_Douglas
http://geneg.net/resource/Princeton,https://www.wikidata.org/wiki/Q138518,Princeton
http://geneg.net/resource/Frank-Jürgen_Weise,https://www.wikidata.org/wiki/Q1249147,Frank-Jürgen_Weise
http://geneg.net/resource/Make_America_Great_Again,https://www.wikidata.org/wiki/Q20871878,Make_America_Great_Again
http://geneg.net/resource/Berkeley,https://www.wikidata.org/wiki/Q484678,Berkeley
http://geneg.net/resource/Recep_Tayyip_Erdoğan,https://www.wikidata.org/wiki/Q39259,Recep_Tayyip_Erdoğan
http://geneg.net/resource/Max_Otte,https://www.wikidata.org/wiki/Q72817,Max_Otte
http://geneg.net/resource/Euro,https://www.wikidata.org/wiki/Q4916,Euro
http://geneg.net/resource/Lega_Nord,https://www.wikidata.org/wiki/Q47750,Lega_Nord
http://geneg.net/resource/Zentrum_Für_Politische_Schönheit,https://www.wikidata.org/wiki/Q191276,Zentrum_Für_Politische_Schönheit
http://geneg.net/resource/Hannes_Hofbauer,https://www.wikidata.org/wiki/Q1576005,Hannes_Hofbauer
http://geneg.net/resource/Nsu_2.0,https://www.wikidata.org/wiki/Q97148297,Nsu_2.0
http://geneg.net/resource/Bundesamt_Für_Migration_Und_Flüchtlinge,https://www.wikidata.org/wiki/Q1005470,Bundesamt_Für_Migration_Und_Flüchtlinge
http://geneg.net/resource/Fatma_Aydemir,https://www.wikidata.org/wiki/Q29097798,Fatma_Aydemir
http://geneg.net/resource/Johannes_Gutenberg-Universität_Mainz,https://www.wikidata.org/wiki/Q161982,Johannes_Gutenberg-Universität_Mainz
http://geneg.net/resource/Ömer_Çelik,https://www.wikidata.org/wiki/Q297516,Ömer_Çelik
http://geneg.net/resource/Donald_Trump,https://www.wikidata.org/wiki/Q22686,Donald_Trump
http://geneg.net/resource/Essen,https://www.wikidata.org/wiki/Q2066,Essen
http://geneg.net/resource/Medico_International,https://www.wikidata.org/wiki/Q1916306,Medico_International
http://geneg.net/resource/Cambridge,https://www.wikidata.org/wiki/Q350,Cambridge
http://geneg.net/resource/Armin-Paulus_Hampel,https://www.wikidata.org/wiki/Q16318408,Armin-Paulus_Hampel
http://geneg.net/resource/Argentinien,https://www.wikidata.org/wiki/Q414,Argentinien
http://geneg.net/resource/Chelsea_Manning,https://www.wikidata.org/wiki/Q298423,Chelsea_Manning
http://geneg.net/resource/Hannover,https://www.wikidata.org/wiki/Q1715,Hannover
http://geneg.net/resource/Nikol_Paschinjan,https://www.wikidata.org/wiki/Q7035479,Nikol_Paschinjan
http://geneg.net/resource/Osnabrück,https://www.wikidata.org/wiki/Q2916,Osnabrück
http://geneg.net/resource/Kreuzberg,https://www.wikidata.org/wiki/Q308928,Kreuzberg
http://geneg.net/resource/Cottbus,https://www.wikidata.org/wiki/Q3214,Cottbus
http://geneg.net/resource/Erik_Marquardt,https://www.wikidata.org/wiki/Q18222891,Erik_Marquardt
http://geneg.net/resource/Xavier_Naidoo,https://www.wikidata.org/wiki/Q178391,Xavier_Naidoo
http://geneg.net/resource/Warschau,https://www.wikidata.org/wiki/Q270,Warschau
http://geneg.net/resource/Alternative_Für_Deutschland,https://www.wikidata.org/wiki/Q6721203,Alternative_Für_Deutschland
http://geneg.net/resource/Tim,https://www.wikidata.org/wiki/Q1369663,Tim
http://geneg.net/resource/Jung_Brutal_Gutaussehend_3,https://www.wikidata.org/wiki/Q42696751,Jung_Brutal_Gutaussehend_3
http://geneg.net/resource/Selfkant,https://www.wikidata.org/wiki/Q204743,Selfkant
http://geneg.net/resource/Horst_Seehofer,https://www.wikidata.org/wiki/Q44612,Horst_Seehofer
http://geneg.net/resource/Frankreich,https://www.wikidata.org/wiki/Q142,Frankreich
http://geneg.net/resource/Kiel,https://www.wikidata.org/wiki/Q1707,Kiel
http://geneg.net/resource/El_País,https://www.wikidata.org/wiki/Q50009,El_País
http://geneg.net/resource/Covid-19,https://www.wikidata.org/wiki/Q84263196,Covid-19
http://geneg.net/resource/Gazastreifen,https://www.wikidata.org/wiki/Q39760,Gazastreifen
http://geneg.net/resource/Köln,https://www.wikidata.org/wiki/Q365,Köln
http://geneg.net/resource/Partei_Der_Demokratischen_Union,https://www.wikidata.org/wiki/Q864766,Partei_Der_Demokratischen_Union
http://geneg.net/resource/Hamburg,https://www.wikidata.org/wiki/Q1055,Hamburg
